max_superdroplets,time_s,metric,n_members,estimate,95ci_low,95ci_high,95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
2048,2400.0,ensemble_mean_l1_bins_1000,20,0.12397031445081394,0.14917683745636287,0.20456020242430145,0.02769168248396929,0.05,0.01,False,False
2048,2400.0,golovin_relative_error_radius_moment_0_m3,20,0.0018603453233625,-0.015059505611810589,0.018780196258535588,0.01691985093517309,0.05,0.025,True,True
2048,2400.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.027754405444454816,-0.11544615321891329,0.059937342330003654,0.08769174777445847,0.1,0.05,False,False
2048,3000.0,ensemble_mean_l1_bins_250,20,0.08486222503328705,0.091135461792105,0.1322438184382529,0.02055417832307395,0.05,0.01,False,False
2048,3000.0,ensemble_mean_l1_bins_500,20,0.10698707503478452,0.12397970158235959,0.17490242396893257,0.025461361193286493,0.05,0.01,False,False
2048,3000.0,ensemble_mean_l1_bins_1000,20,0.16183903163136082,0.18634669692093012,0.25078659414885324,0.03221994861396156,0.05,0.01,False,False
2048,3000.0,golovin_relative_error_radius_moment_0_m3,20,0.0025330402776700344,-0.014696959351959036,0.019763039907299104,0.01722999962962907,0.05,0.025,True,True
2048,3000.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.01829269138022408,-0.12034002741572655,0.08375464465527838,0.10204733603550246,0.1,0.05,False,False
2048,3600.0,ensemble_mean_l1_bins_250,20,0.08711218155990466,0.09686993772869713,0.1551606015670286,0.029145331919165733,0.05,0.01,False,False
2048,3600.0,ensemble_mean_l1_bins_500,20,0.13331820970135932,0.14606474390852928,0.21316878543337486,0.03355202076242279,0.05,0.01,False,False
2048,3600.0,ensemble_mean_l1_bins_1000,20,0.18299636482019818,0.21418287573167838,0.2862186096184344,0.036017866943378024,0.05,0.01,False,False
2048,3600.0,golovin_relative_error_radius_moment_0_m3,20,0.00275457203093582,-0.014905336394448375,0.020414480456320015,0.017659908425384195,0.05,0.025,True,True
2048,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.02109982059524205,-0.15674869376489123,0.11454905257440715,0.1356488731696492,0.1,0.05,False,False
4096,600.0,ensemble_mean_l1_bins_250,20,0.04613362837044133,0.04554124692502519,0.07722334463287077,0.01584104885392279,0.05,0.01,False,False
4096,600.0,ensemble_mean_l1_bins_500,20,0.05945617585329221,0.06857990973792079,0.10050269206300665,0.01596139116254293,0.05,0.01,False,False
4096,600.0,ensemble_mean_l1_bins_1000,20,0.08213936284891599,0.09644468354587465,0.13553172172026598,0.019543519087195663,0.05,0.01,False,False
4096,600.0,golovin_relative_error_radius_moment_0_m3,20,-0.0010668307501578045,-0.010172425264727211,0.0080387637644116,0.009105594514569406,0.05,0.025,True,True
4096,600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.0021635816119697227,-0.024483921058716034,0.02015675783477659,0.02232033944674631,0.1,0.05,True,True
4096,1200.0,ensemble_mean_l1_bins_250,20,0.042219518152889116,0.047115554680879745,0.07242500995163359,0.012654727635376922,0.05,0.01,False,False
4096,1200.0,ensemble_mean_l1_bins_500,20,0.05796966089944906,0.06777571970016577,0.09911331576631281,0.01566879803307352,0.05,0.01,False,False
4096,1200.0,ensemble_mean_l1_bins_1000,20,0.08148202712583993,0.09719712306133761,0.13521869330028702,0.019010785119474703,0.05,0.01,False,False
4096,1200.0,golovin_relative_error_radius_moment_0_m3,20,-0.0011335494263606082,-0.012962329600243414,0.010695230747522199,0.011828780173882806,0.05,0.025,True,True
4096,1200.0,golovin_relative_error_radius_moment_6_um6_m3,20,0.010213819627204445,-0.022165145387080615,0.04259278464148951,0.03237896501428506,0.1,0.05,True,True
4096,1800.0,ensemble_mean_l1_bins_250,20,0.043255049639603325,0.04937495814162313,0.07736674626239474,0.013995894060385806,0.05,0.01,False,False
4096,1800.0,ensemble_mean_l1_bins_500,20,0.06417257731687508,0.07392465662464878,0.1055393457546288,0.015807344564990007,0.05,0.01,False,False
4096,1800.0,ensemble_mean_l1_bins_1000,20,0.08717704306826293,0.1011798521443005,0.14208642351966688,0.02045328568768319,0.05,0.01,False,False
4096,1800.0,golovin_relative_error_radius_moment_0_m3,20,-0.0006518652430676896,-0.013328089104172807,0.01202435861803743,0.012676223861105118,0.05,0.025,True,True
4096,1800.0,golovin_relative_error_radius_moment_6_um6_m3,20,0.019525506990302678,-0.028028752054135,0.06707976603474036,0.04755425904443768,0.1,0.05,True,True
4096,2400.0,ensemble_mean_l1_bins_250,20,0.043842698388241855,0.05086972138322606,0.07763303631720461,0.013381657466989275,0.05,0.01,False,False
