ensemble_size,lower_max_superdroplets,upper_max_superdroplets,time_s,metric,full50_point_difference_lower_minus_upper,projected_95ci_low,projected_95ci_high,equivalence_margin,equivalence_pass
8,131072,262144,1200.0,ensemble_mean_l1_bins_500,0.0008464294219957093,0.0006418664774169541,0.009361091846420292,0.01,True
8,131072,262144,1200.0,golovin_relative_error_radius_moment_0_m3,-8.657924200521582e-05,-0.004334092269694316,0.004160933785683884,0.05,True
8,131072,262144,1200.0,golovin_relative_error_radius_moment_6_um6_m3,7.791571862661006e-06,-0.014255667007853242,0.014271250151578565,0.05,True
8,131072,262144,1800.0,ensemble_mean_l1_bins_500,0.0012721035654429773,0.00021301867173788983,0.008547066915056054,0.01,True
8,131072,262144,1800.0,golovin_relative_error_radius_moment_0_m3,0.0002146955392887162,-0.004815576428310366,0.005244967506887798,0.05,True
8,131072,262144,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013788689827167588,-0.01415045427316791,0.016908192238601426,0.05,True
8,131072,262144,2400.0,ensemble_mean_l1_bins_500,0.001735620714457784,0.0010650148938305835,0.010456563012864547,0.01,False
8,131072,262144,2400.0,golovin_relative_error_radius_moment_0_m3,-4.2403988575356226e-07,-0.005154176838103351,0.005153328758331845,0.05,True
8,131072,262144,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014596419037190356,-0.019156968643677576,0.022076252451115646,0.05,True
8,131072,262144,3000.0,ensemble_mean_l1_bins_500,0.0027775652188570202,0.0010631878906143823,0.012620559646280703,0.01,False
8,131072,262144,3000.0,golovin_relative_error_radius_moment_0_m3,-0.00038104480703589957,-0.005614095334794107,0.004852005720722308,0.05,True
8,131072,262144,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0016255043479852008,-0.023721899179107424,0.020470890483137025,0.05,True
8,131072,262144,3600.0,ensemble_mean_l1_bins_500,0.0017254934217523984,0.0008933915962517976,0.014188029117332357,0.01,False
8,131072,262144,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0005136906947181564,-0.005877765936816362,0.00485038454738005,0.05,True
8,131072,262144,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0049779613673325345,-0.031386304114099615,0.021430381379434548,0.05,True
8,262144,524288,600.0,ensemble_mean_l1_bins_500,0.0007355156887138433,0.00013641521092101365,0.0066873761972494235,0.01,True
8,262144,524288,600.0,golovin_relative_error_radius_moment_0_m3,0.00040141646928275597,-0.0017294793612165702,0.002532312299782082,0.05,True
8,262144,524288,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0014727588055359676,-0.00803774402237746,0.005092226411305524,0.05,True
8,262144,524288,1200.0,ensemble_mean_l1_bins_500,0.0017338786552034127,0.0006128252977362249,0.006697969781654889,0.01,True
8,262144,524288,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004847951379755466,-0.002098790424261071,0.0030683807002121638,0.05,True
8,262144,524288,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0025171231595888036,-0.012949801172296854,0.007915554853119247,0.05,True
8,262144,524288,1800.0,ensemble_mean_l1_bins_500,6.46959507032141e-05,9.217902496939182e-05,0.0058738395346947855,0.01,True
8,262144,524288,1800.0,golovin_relative_error_radius_moment_0_m3,0.0003837102741382026,-0.0025829149257138107,0.0033503354739902154,0.05,True
8,262144,524288,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00348228201715288,-0.015456128573509925,0.008491564539204166,0.05,True
8,262144,524288,2400.0,ensemble_mean_l1_bins_500,0.0006598738745946893,0.0005580156610383814,0.006983137531957942,0.01,True
8,262144,524288,2400.0,golovin_relative_error_radius_moment_0_m3,0.0004035918554146756,-0.002742380188866359,0.0035495638996957107,0.05,True
8,262144,524288,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0037443082844848875,-0.018569570319323225,0.01108095375035345,0.05,True
8,262144,524288,3000.0,ensemble_mean_l1_bins_500,0.001516543545350411,0.0008359875749972932,0.008774929062716671,0.01,True
8,262144,524288,3000.0,golovin_relative_error_radius_moment_0_m3,0.0007277641279180336,-0.0024458635114384284,0.0039013917672744954,0.05,True
8,262144,524288,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0038374098021472934,-0.0203630657273154,0.012688246123020813,0.05,True
8,262144,524288,3600.0,ensemble_mean_l1_bins_500,0.0032703426268106423,0.0014707170947466299,0.010901041323935967,0.01,False
8,262144,524288,3600.0,golovin_relative_error_radius_moment_0_m3,0.0007689713332399318,-0.0024230367583371526,0.003960979424817016,0.05,True
8,262144,524288,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005357345645719678,-0.026407328945751814,0.015692637654312457,0.05,True
8,524288,1048576,600.0,ensemble_mean_l1_bins_500,0.0010780850054800933,0.0005077063571160565,0.004935213199144026,0.01,True
8,524288,1048576,600.0,golovin_relative_error_radius_moment_0_m3,-8.31498148549792e-05,-0.0017107078448007668,0.0015444082150908082,0.05,True
8,524288,1048576,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0012328279854281511,-0.0030336969698048673,0.0054993529406611695,0.05,True
8,524288,1048576,1200.0,ensemble_mean_l1_bins_500,0.0009844293107363067,0.0004953190413387738,0.004898658073288391,0.01,True
8,524288,1048576,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004598926614633192,-0.0015549388532575495,0.002474724176184188,0.05,True
8,524288,1048576,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014552631040591346,-0.005427156015802927,0.008337682223921197,0.05,True
8,524288,1048576,1800.0,ensemble_mean_l1_bins_500,0.0010559623399274479,0.00020910663591638525,0.004275230959483017,0.01,True
8,524288,1048576,1800.0,golovin_relative_error_radius_moment_0_m3,0.00044236324496952587,-0.0017600602515406207,0.0026447867414796725,0.05,True
8,524288,1048576,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.001893796506546459,-0.005483674346882586,0.009271267359975504,0.05,True
8,524288,1048576,2400.0,ensemble_mean_l1_bins_500,0.0007962183811570352,0.0004341442357161275,0.004596087796153686,0.01,True
8,524288,1048576,2400.0,golovin_relative_error_radius_moment_0_m3,0.0002887796449694635,-0.002030771145547127,0.002608330435486054,0.05,True
8,524288,1048576,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0021344281150293297,-0.006841690868378083,0.011110547098436743,0.05,True
8,524288,1048576,3000.0,ensemble_mean_l1_bins_500,0.0008141929583655801,0.0004313915365096016,0.005973802093259998,0.01,True
8,524288,1048576,3000.0,golovin_relative_error_radius_moment_0_m3,0.00020163086389133998,-0.002134300754707722,0.002537562482490402,0.05,True
8,524288,1048576,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0024725315069291432,-0.0086671944680258,0.013612257481884086,0.05,True
8,524288,1048576,3600.0,ensemble_mean_l1_bins_500,0.0010994792830759216,0.0008133646960053224,0.007210492932885537,0.01,True
8,524288,1048576,3600.0,golovin_relative_error_radius_moment_0_m3,0.00019295888261293247,-0.0021703080500946955,0.0025562258153205603,0.05,True
8,524288,1048576,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.002438405528546057,-0.01196979815657683,0.016846609213668942,0.05,True
9,4096,8192,600.0,ensemble_mean_l1_bins_500,0.010646443679656024,0.0025713954305984768,0.04979316599999117,0.01,False
9,4096,8192,600.0,golovin_relative_error_radius_moment_0_m3,0.002918019986929295,-0.016927921472273615,0.022763961446132207,0.05,True
9,4096,8192,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009391378343555325,-0.05690409342296576,0.03812133673585512,0.05,False
9,4096,8192,1200.0,ensemble_mean_l1_bins_500,0.01032932340727128,0.004166917165071843,0.05144748433275076,0.01,False
9,4096,8192,1200.0,golovin_relative_error_radius_moment_0_m3,0.0011462970863592092,-0.02111163724303959,0.02340423141575801,0.05,True
9,4096,8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009496849491848577,-0.08367919779973507,0.06468549881603791,0.05,False
9,4096,8192,1800.0,ensemble_mean_l1_bins_500,0.010539323146189473,0.0043358554367415245,0.05143834948334354,0.01,False
9,4096,8192,1800.0,golovin_relative_error_radius_moment_0_m3,-0.002686110060303406,-0.026930032458105248,0.021557812337498435,0.05,True
9,4096,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005732354361670149,-0.09616644861998579,0.08470173989664549,0.05,False
9,4096,8192,2400.0,ensemble_mean_l1_bins_500,0.014121665108384713,0.006307408748612783,0.057141883047571056,0.01,False
9,4096,8192,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0015882544173717438,-0.027997040975475423,0.02482053214073194,0.05,True
9,4096,8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0011396646773432668,-0.10214694397203287,0.1044262733267194,0.05,False
9,4096,8192,3000.0,ensemble_mean_l1_bins_500,0.016170966190678197,0.004118793993194808,0.06265587949615732,0.01,False
9,4096,8192,3000.0,golovin_relative_error_radius_moment_0_m3,-7.9981786087523e-06,-0.02642468142942595,0.02640868507220845,0.05,True
9,4096,8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.009258408735591106,-0.12294205982278902,0.14145887729397125,0.05,False
9,4096,8192,3600.0,ensemble_mean_l1_bins_500,0.01523766158126355,0.0058561134370461706,0.07548884781950524,0.01,False
9,4096,8192,3600.0,golovin_relative_error_radius_moment_0_m3,0.00011808026243442554,-0.026558525428417443,0.026794685953286292,0.05,True
9,4096,8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.011400566122131662,-0.16137383122161816,0.13857269897735483,0.05,False
9,8192,16384,600.0,ensemble_mean_l1_bins_500,0.00447613162721236,0.0013916293823295171,0.03622880896627603,0.01,False
9,8192,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0005037539747149311,-0.013358942547565837,0.012351434598135974,0.05,True
9,8192,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006482440720361811,-0.04546196968419359,0.03249708824346997,0.05,True
9,8192,16384,1200.0,ensemble_mean_l1_bins_500,0.011324354208979644,0.003397721968996613,0.0372047235225481,0.01,False
9,8192,16384,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0025524423585875965,-0.019102346296299463,0.013997461579124272,0.05,True
9,8192,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0025103638737196702,-0.05107217030082981,0.05609289804826915,0.05,False
9,8192,16384,1800.0,ensemble_mean_l1_bins_500,0.00480244635985496,0.003532575565512286,0.037397312511127455,0.01,False
9,8192,16384,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0011936271905278305,-0.01874267320286179,0.016355418821806134,0.05,True
9,8192,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0013483605455431504,-0.06843020927067708,0.0657334881795908,0.05,False
9,8192,16384,2400.0,ensemble_mean_l1_bins_500,0.00466168817817194,0.0031243810257171123,0.039281349058179316,0.01,False
9,8192,16384,2400.0,golovin_relative_error_radius_moment_0_m3,0.0016517359100811733,-0.017534480170861767,0.02083795199102411,0.05,True
9,8192,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.010217970884599333,-0.08857150128153436,0.0681355595123357,0.05,False
9,8192,16384,3000.0,ensemble_mean_l1_bins_500,0.012827281353564531,0.006436562899923578,0.04992210026032836,0.01,False
9,8192,16384,3000.0,golovin_relative_error_radius_moment_0_m3,0.000918970439858131,-0.01778663817831336,0.019624579058029622,0.05,True
9,8192,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006490784661598115,-0.09708424750143516,0.08410267817823894,0.05,False
9,8192,16384,3600.0,ensemble_mean_l1_bins_500,0.013202520108023919,0.006566183328889622,0.05650616415216139,0.01,False
9,8192,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.0010989830137686663,-0.017782052897836548,0.019980018925373884,0.05,True
9,8192,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.009531054400332403,-0.10871807729790613,0.12778018609857095,0.05,False
9,16384,32768,600.0,ensemble_mean_l1_bins_500,0.006161136760722852,0.0027826189874631787,0.02707136752319753,0.01,False
9,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-8.014604561796591e-05,-0.008646157903498418,0.008485865812262487,0.05,True
9,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.01173651583644503,-0.017198082192885638,0.040671113865775696,0.05,True
9,16384,32768,1200.0,ensemble_mean_l1_bins_500,0.005853257028353542,0.0036477970611675818,0.027518087944153297,0.01,False
9,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,0.0040571288564103655,-0.006317439974459024,0.014431697687279754,0.05,True
9,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.009304513644161018,-0.03245934829942737,0.051068375587749404,0.05,False
9,16384,32768,1800.0,ensemble_mean_l1_bins_500,0.0072090668655704175,0.002445165506095165,0.026577586304349674,0.01,False
9,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0034602455734436075,-0.009016624443315158,0.015937115590202375,0.05,True
9,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.007117916265123314,-0.041600689499590345,0.05583652202983697,0.05,False
9,16384,32768,2400.0,ensemble_mean_l1_bins_500,0.00751030049743337,0.0044777823106185435,0.029361572315325993,0.01,False
9,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0024852759826798354,-0.010100622956847532,0.015071174922207203,0.05,True
9,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.009559972069699996,-0.04321236286084215,0.06233230700024214,0.05,False
9,16384,32768,3000.0,ensemble_mean_l1_bins_500,0.0021359369937048803,0.0017610450446916442,0.031796256676997564,0.01,False
9,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.002119471252625711,-0.010750581175539052,0.014989523680790475,0.05,True
9,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.007043881161207308,-0.05524122778421996,0.06932899010663457,0.05,False
9,16384,32768,3600.0,ensemble_mean_l1_bins_500,0.005348978564942396,0.0023984408071716467,0.037652767459571926,0.01,False
9,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.002085467647579744,-0.01096196621560285,0.015132901510762338,0.05,True
9,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006194628109735574,-0.0882114855701297,0.07582222935065855,0.05,False
9,32768,65536,600.0,ensemble_mean_l1_bins_500,0.004128061565405553,0.0012211354450856826,0.018142183564148436,0.01,False
9,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.002110027418174125,-0.004189227114654097,0.008409281951002347,0.05,True
9,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005308097953690396,-0.023247912549538348,0.012631716642157557,0.05,True
9,32768,65536,1200.0,ensemble_mean_l1_bins_500,0.0033165862281304154,0.00116626448086092,0.01789428140892126,0.01,False
9,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00021531732888159017,-0.00838689002065287,0.00795625536288969,0.05,True
9,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005829066211151308,-0.03361979067533577,0.021961658253033155,0.05,True
9,32768,65536,1800.0,ensemble_mean_l1_bins_500,0.0022106959658821177,0.001913090822182471,0.018647495823970253,0.01,False
9,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005116366193819945,-0.009835936098028835,0.008812662859264846,0.05,True
9,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004109276868206422,-0.0372404813549955,0.029021927618582657,0.05,True
9,32768,65536,2400.0,ensemble_mean_l1_bins_500,0.0029214316708307247,0.0011840403110296536,0.019046368513833456,0.01,False
9,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0008068765792259502,-0.010339806438467306,0.008726053280015406,0.05,True
9,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006609878357270577,-0.046209057481981786,0.03298930076744064,0.05,True
9,32768,65536,3000.0,ensemble_mean_l1_bins_500,0.005770418455639723,0.003054740377453429,0.02401175376114763,0.01,False
9,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.000476973385106203,-0.01038895352770394,0.009435006757491536,0.05,True
9,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0059289581581573264,-0.0528620285880067,0.041004112271692046,0.05,False
9,32768,65536,3600.0,ensemble_mean_l1_bins_500,0.005294262234892724,0.0022092579748749105,0.02780393629828151,0.01,False
9,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0006184310353840617,-0.010502270203610943,0.009265408132842821,0.05,True
9,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005842607661894012,-0.05852897519701125,0.04684375987322323,0.05,False
9,65536,131072,600.0,ensemble_mean_l1_bins_500,0.0022743987140059945,0.0012467858101512402,0.013487343206016564,0.01,False
9,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0022571724052171806,-0.006796032407945343,0.0022816875975109822,0.05,True
9,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0003480841588496531,-0.012362154808665485,0.01166598649096618,0.05,True
9,65536,131072,1200.0,ensemble_mean_l1_bins_500,0.0018120146021446447,0.000911720674185954,0.013178700261244394,0.01,False
9,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.002388720251492169,-0.008452308715012527,0.0036748682120281884,0.05,True
9,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.003932841125203463,-0.013562322912365551,0.021428005162772476,0.05,True
9,65536,131072,1800.0,ensemble_mean_l1_bins_500,0.0029760395838790577,0.0020644695311725124,0.01345523984090527,0.01,False
9,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0017948561576964827,-0.008425488035376894,0.004835775719983928,0.05,True
9,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0024392991328900473,-0.01847287633798997,0.023351474603770066,0.05,True
9,65536,131072,2400.0,ensemble_mean_l1_bins_500,0.002915254703770369,0.0014596956280630508,0.014193779889345413,0.01,False
9,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0012539710839893203,-0.008236721802445966,0.005728779634467326,0.05,True
9,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0016295257509943118,-0.023494492859228815,0.02675354436121744,0.05,True
9,65536,131072,3000.0,ensemble_mean_l1_bins_500,0.00402507820412765,0.001759092554188178,0.016453185868179263,0.01,False
9,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0009783010397904968,-0.008041775255105374,0.006085173175524379,0.05,True
9,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0033484677999073243,-0.024200772462612204,0.030897708062426855,0.05,True
9,65536,131072,3600.0,ensemble_mean_l1_bins_500,0.005604289643961436,0.0022848157143432577,0.020071650210517065,0.01,False
9,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0008456269565198626,-0.007941895388420578,0.006250641475380853,0.05,True
9,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.010087571690162656,-0.022353057165709556,0.04252820054603487,0.05,True
9,131072,262144,600.0,ensemble_mean_l1_bins_500,0.002497011719437583,0.000780272021184775,0.009316813671899947,0.01,True
9,131072,262144,600.0,golovin_relative_error_radius_moment_0_m3,0.00016382287507628714,-0.0028118108021317097,0.003139456552284284,0.05,True
9,131072,262144,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0008865077998372172,-0.008084909050607523,0.009857924650281957,0.05,True
9,131072,262144,1200.0,ensemble_mean_l1_bins_500,0.0008464294219957093,0.0005893923918584447,0.008783879605661463,0.01,True
9,131072,262144,1200.0,golovin_relative_error_radius_moment_0_m3,-8.657924200521582e-05,-0.004031986313632215,0.003858827829621783,0.05,True
9,131072,262144,1200.0,golovin_relative_error_radius_moment_6_um6_m3,7.791571862661006e-06,-0.013271470633899121,0.013287053777624444,0.05,True
9,131072,262144,1800.0,ensemble_mean_l1_bins_500,0.0012721035654429773,0.00013724591066103316,0.008114442339459524,0.01,True
9,131072,262144,1800.0,golovin_relative_error_radius_moment_0_m3,0.0002146955392887162,-0.004456187663796823,0.004885578742374256,0.05,True
9,131072,262144,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013788689827167588,-0.013088117814320992,0.01584585577975451,0.05,True
9,131072,262144,2400.0,ensemble_mean_l1_bins_500,0.001735620714457784,0.000993289097353918,0.009872954011852994,0.01,True
9,131072,262144,2400.0,golovin_relative_error_radius_moment_0_m3,-4.2403988575356226e-07,-0.004788774656886039,0.004787926577114532,0.05,True
9,131072,262144,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014596419037190356,-0.017736284025937903,0.020655567833375972,0.05,True
9,131072,262144,3000.0,ensemble_mean_l1_bins_500,0.0027775652188570202,0.001024542726041812,0.011880186484560644,0.01,False
9,131072,262144,3000.0,golovin_relative_error_radius_moment_0_m3,-0.00038104480703589957,-0.005242309112452268,0.0044802194983804685,0.05,True
9,131072,262144,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0016255043479852008,-0.022201255464831295,0.018950246768860896,0.05,True
9,131072,262144,3600.0,ensemble_mean_l1_bins_500,0.0017254934217523984,0.0008982564939613141,0.013554666144480115,0.01,False
9,131072,262144,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0005136906947181564,-0.005495022832681151,0.004467641443244839,0.05,True
9,131072,262144,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0049779613673325345,-0.029579948492611575,0.019624025757946504,0.05,True
9,262144,524288,600.0,ensemble_mean_l1_bins_500,0.0007355156887138433,0.00011115761143456739,0.006314839709418077,0.01,True
9,262144,524288,600.0,golovin_relative_error_radius_moment_0_m3,0.00040141646928275597,-0.0015828072150153732,0.002385640153580885,0.05,True
9,262144,524288,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0014727588055359676,-0.00757860056240961,0.004633082951337674,0.05,True
9,262144,524288,1200.0,ensemble_mean_l1_bins_500,0.0017338786552034127,0.0005860738964055484,0.006360559990402717,0.01,True
9,262144,524288,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004847951379755466,-0.0019199473241159452,0.0028895376000670383,0.05,True
9,262144,524288,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0025171231595888036,-0.012221526610835406,0.007187280291657799,0.05,True
9,262144,524288,1800.0,ensemble_mean_l1_bins_500,6.46959507032141e-05,1.6649175184285145e-05,0.005514200015378172,0.01,True
9,262144,524288,1800.0,golovin_relative_error_radius_moment_0_m3,0.0003837102741382026,-0.002377432018759523,0.0031448525670359287,0.05,True
9,262144,524288,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00348228201715288,-0.014607903176812492,0.007643339142506733,0.05,True
9,262144,524288,2400.0,ensemble_mean_l1_bins_500,0.0006598738745946893,0.0005608564947255397,0.006597614910628556,0.01,True
9,262144,524288,2400.0,golovin_relative_error_radius_moment_0_m3,0.0004035918554146756,-0.002523265683047704,0.0033304493938770556,0.05,True
9,262144,524288,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0037443082844848875,-0.017518962065135316,0.010030345496165542,0.05,True
9,262144,524288,3000.0,ensemble_mean_l1_bins_500,0.001516543545350411,0.0007539076308595656,0.008322380929478826,0.01,True
9,262144,524288,3000.0,golovin_relative_error_radius_moment_0_m3,0.0007277641279180336,-0.0022254016122851615,0.0036809298681212284,0.05,True
9,262144,524288,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0038374098021472934,-0.019209734369670963,0.011534914765376377,0.05,True
9,262144,524288,3600.0,ensemble_mean_l1_bins_500,0.0032703426268106423,0.001379907565055763,0.01043278726413798,0.01,False
9,262144,524288,3600.0,golovin_relative_error_radius_moment_0_m3,0.0007689713332399318,-0.002201987095000181,0.0037399297614800443,0.05,True
9,262144,524288,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005357345645719678,-0.024940901442060254,0.014226210150620897,0.05,True
9,524288,1048576,600.0,ensemble_mean_l1_bins_500,0.0010780850054800933,0.0005100039412431112,0.004719359889385216,0.01,True
9,524288,1048576,600.0,golovin_relative_error_radius_moment_0_m3,-8.31498148549792e-05,-0.0015980754710258021,0.001431775841315844,0.05,True
9,524288,1048576,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0012328279854281511,-0.0027325407747035638,0.005198196745559866,0.05,True
9,524288,1048576,1200.0,ensemble_mean_l1_bins_500,0.0009844293107363067,0.0004732648796216059,0.004686037396206854,0.01,True
9,524288,1048576,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004598926614633192,-0.0014172966494954077,0.002337081972422046,0.05,True
9,524288,1048576,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014552631040591346,-0.004942016390715691,0.00785254259883396,0.05,True
9,524288,1048576,1800.0,ensemble_mean_l1_bins_500,0.0010559623399274479,0.00020580647802236838,0.004026152326932025,0.01,True
9,524288,1048576,1800.0,golovin_relative_error_radius_moment_0_m3,0.00044236324496952587,-0.0016085076706775928,0.0024932341606166445,0.05,True
9,524288,1048576,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.001893796506546459,-0.004970616781399621,0.008758209794492539,0.05,True
9,524288,1048576,2400.0,ensemble_mean_l1_bins_500,0.0007962183811570352,0.0004005843201924831,0.004322940708186649,0.01,True
9,524288,1048576,2400.0,golovin_relative_error_radius_moment_0_m3,0.0002887796449694635,-0.0018720862599205428,0.00244964554985947,0.05,True
9,524288,1048576,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0021344281150293297,-0.006213375141553397,0.010482231371612055,0.05,True
9,524288,1048576,3000.0,ensemble_mean_l1_bins_500,0.0008141929583655801,0.00035398247011513234,0.005588818605945655,0.01,True
9,524288,1048576,3000.0,golovin_relative_error_radius_moment_0_m3,0.00020163086389133998,-0.0019739813465195983,0.002377243074302278,0.05,True
9,524288,1048576,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0024725315069291432,-0.007889840649028755,0.01283490366288704,0.05,True
9,524288,1048576,3600.0,ensemble_mean_l1_bins_500,0.0010994792830759216,0.0008087343604664779,0.006830992931764967,0.01,True
9,524288,1048576,3600.0,golovin_relative_error_radius_moment_0_m3,0.00019295888261293247,-0.002007523413119937,0.0023934411783458017,0.05,True
9,524288,1048576,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.002438405528546057,-0.010965597691710353,0.015842408748802467,0.05,True
10,4096,8192,600.0,ensemble_mean_l1_bins_500,0.010646443679656024,0.002565403874275918,0.04790601204136044,0.01,False
10,4096,8192,600.0,golovin_relative_error_radius_moment_0_m3,0.002918019986929295,-0.015710920976702333,0.021546960950560926,0.05,True
10,4096,8192,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009391378343555325,-0.05404831127761911,0.035265554590508466,0.05,False
10,4096,8192,1200.0,ensemble_mean_l1_bins_500,0.01032932340727128,0.004371980636557012,0.04944113624141155,0.01,False
10,4096,8192,1200.0,golovin_relative_error_radius_moment_0_m3,0.0011462970863592092,-0.019772464449059054,0.022065058621777472,0.05,True
10,4096,8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009496849491848577,-0.07915023142653715,0.06015653244284,0.05,False
10,4096,8192,1800.0,ensemble_mean_l1_bins_500,0.010539323146189473,0.004322651925585291,0.048941925040401804,0.01,False
10,4096,8192,1800.0,golovin_relative_error_radius_moment_0_m3,-0.002686110060303406,-0.02546117198794729,0.020088951867340478,0.05,True
10,4096,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005732354361670149,-0.0906892405992747,0.07922453187593441,0.05,False
10,4096,8192,2400.0,ensemble_mean_l1_bins_500,0.014121665108384713,0.005704933905024494,0.05477554292641138,0.01,False
