max_superdroplets,time_s,metric,ensemble_size,sampling_method,random_subset_draws,full_ensemble_size,full_ensemble_estimate,subset_median,subset_95pct_low,subset_95pct_high,subset_95pct_half_width
32768,3600.0,ensemble_mean_l1_bins_500,10,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.043773848585630014,0.03770903931231741,0.05043648200084799,0.006363721344265293
32768,3600.0,golovin_relative_error_radius_moment_0_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,0.00014914215011249123,-0.006573627148562173,0.006485334232818077,0.006529480690690126
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.008448765891535065,-0.04399799754360992,0.03373642113838488,0.0388672093409974
32768,3600.0,ensemble_mean_l1_bins_500,20,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.030873030026339968,0.026807344794810485,0.03537202532054203,0.004282340262865773
32768,3600.0,golovin_relative_error_radius_moment_0_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,0.00016441524605101399,-0.0043137961675232765,0.0045455672261798235,0.00442968169685155
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.008389973727290868,-0.033057711832632626,0.017856324028059083,0.025457017930345854
32768,3600.0,ensemble_mean_l1_bins_500,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.02196119025479693,0.01910803176898964,0.024929001744211695,0.0029104849876110273
32768,3600.0,golovin_relative_error_radius_moment_0_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,0.0001374165470729133,-0.002583820552748498,0.002963605623086052,0.002773713087917275
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.008242309701665649,-0.023129817223567717,0.007151780979597684,0.0151407991015827
32768,3600.0,ensemble_mean_l1_bins_500,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.018017464271109094,0.015885871045274794,0.020250505160193576,0.002182317057459391
32768,3600.0,golovin_relative_error_radius_moment_0_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,0.00015582603843825315,-0.0016291213083691255,0.0019581549121403846,0.0017936381102547552
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.007967599620108304,-0.017789611311949463,0.002378466780815745,0.010084039046382604
32768,3600.0,ensemble_mean_l1_bins_500,80,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.01569676863308063,0.014230024708363829,0.017148470892064834,0.0014592230918505028
32768,3600.0,golovin_relative_error_radius_moment_0_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,0.00011401823556028562,-0.0009600589221931387,0.0012257256438530516,0.0010928922830230952
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.0077858238135186785,-0.014098305567678276,-0.0016819741937462718,0.006208165686966002
32768,3600.0,ensemble_mean_l1_bins_500,100,random_subsets_without_replacement_from_complete_pool,1,100,0.014248486720068669,0.014248486720068669,0.014248486720068669,0.014248486720068669,0.0
32768,3600.0,golovin_relative_error_radius_moment_0_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,0.0001377764401125481,0.0001377764401125481,0.0001377764401125481,0.0001377764401125481,0.0
