max_superdroplets,time_s,metric,n_members,estimate,95ci_low,95ci_high,95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0027744235276081055,-0.025449048439635573,0.019900201384419364,0.02267462491202747,0.05,0.05,True,True
8192,2400.0,ensemble_mean_l1_bins_250,10,0.04274571893895103,0.046020914611107924,0.07738644874300461,0.015682767065948344,0.05,0.01,False,False
8192,2400.0,ensemble_mean_l1_bins_500,10,0.06396046318576025,0.07044682610560915,0.10939316979220777,0.01947317184329931,0.05,0.01,False,False
8192,2400.0,ensemble_mean_l1_bins_1000,10,0.08810359328579183,0.0993973137831727,0.15290787185621033,0.026755279036518816,0.05,0.01,False,False
8192,2400.0,golovin_relative_error_radius_moment_0_m3,10,0.005471129982207978,-0.006275934417926515,0.01721819438234247,0.011747064400134493,0.05,0.025,True,True
8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.006894203198785931,-0.03463548928564663,0.0484238956832185,0.041529692484432564,0.05,0.05,True,True
8192,3000.0,ensemble_mean_l1_bins_250,10,0.052684571186803926,0.05772452249260321,0.08912013013178068,0.015697803819588733,0.05,0.01,False,False
8192,3000.0,ensemble_mean_l1_bins_500,10,0.06852684949073555,0.07655194997094779,0.12113439972018526,0.022291224874618737,0.05,0.01,False,False
8192,3000.0,ensemble_mean_l1_bins_1000,10,0.09893026435659155,0.11279704011469448,0.17434027426871967,0.0307716170770126,0.05,0.01,False,False
8192,3000.0,golovin_relative_error_radius_moment_0_m3,10,0.0045522979273805554,-0.006745430671333925,0.015850026526095035,0.01129772859871448,0.05,0.025,True,True
8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.001086061987478515,-0.05197838950056721,0.05415051347552424,0.05306445148804573,0.05,0.05,False,False
8192,3600.0,ensemble_mean_l1_bins_250,10,0.06903910984224627,0.076539446499701,0.11939293608434845,0.021426744792323725,0.05,0.01,False,False
8192,3600.0,ensemble_mean_l1_bins_500,10,0.08947851917725429,0.10157716792074069,0.15529493549452417,0.02685888378689174,0.05,0.01,False,False
8192,3600.0,ensemble_mean_l1_bins_1000,10,0.1317145268337732,0.14591786200903184,0.21491404476393675,0.03449809137745245,0.05,0.01,False,False
8192,3600.0,golovin_relative_error_radius_moment_0_m3,10,0.003496053268424881,-0.007512670723178439,0.0145047772600282,0.01100872399160332,0.05,0.025,True,True
8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.03466387042393219,-0.08928399996149236,0.019956259113627993,0.05462012953756018,0.05,0.05,False,False
16384,600.0,ensemble_mean_l1_bins_250,10,0.029116196651879128,0.032183288492165486,0.0527202448357538,0.010268478171794156,0.05,0.01,False,False
16384,600.0,ensemble_mean_l1_bins_500,10,0.03899633577410662,0.044019067691081847,0.0698959422676387,0.01293843728827843,0.05,0.01,False,False
16384,600.0,ensemble_mean_l1_bins_1000,10,0.05288297108511663,0.06110169596214551,0.09562128393480987,0.01725979398633218,0.05,0.01,False,False
16384,600.0,golovin_relative_error_radius_moment_0_m3,10,0.0027259211013092254,-0.004215386741965968,0.00966722894458442,0.0069413078432751935,0.05,0.025,True,True
16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.01272225737160394,-0.012640138009973535,0.03808465275318142,0.025362395381577474,0.05,0.05,True,True
16384,1200.0,ensemble_mean_l1_bins_250,10,0.035341139256583366,0.035499062622965434,0.05819980525407786,0.011350371315556215,0.05,0.01,False,False
16384,1200.0,ensemble_mean_l1_bins_500,10,0.04615570747391841,0.05064845701650487,0.07469378275142088,0.012022662867458008,0.05,0.01,False,False
16384,1200.0,ensemble_mean_l1_bins_1000,10,0.05866285925812675,0.06579507328048996,0.09864029755055885,0.016422612135034445,0.05,0.01,False,False
16384,1200.0,golovin_relative_error_radius_moment_0_m3,10,0.001429760999678975,-0.005752661433637353,0.008612183432995303,0.007182422433316328,0.05,0.025,True,True
16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.01579164537530431,-0.021861458885290452,0.05344474963589907,0.03765310426059476,0.05,0.05,False,True
16384,1800.0,ensemble_mean_l1_bins_250,10,0.026694794526790733,0.028914430463048073,0.0518103726745518,0.011447971105751862,0.05,0.01,False,False
16384,1800.0,ensemble_mean_l1_bins_500,10,0.03738721769044637,0.042913295138708965,0.07016887580538925,0.013627790333340141,0.05,0.01,False,False
16384,1800.0,ensemble_mean_l1_bins_1000,10,0.05303433841744085,0.0628271742675813,0.0986542393191257,0.0179135325257722,0.05,0.01,False,False
16384,1800.0,golovin_relative_error_radius_moment_0_m3,10,0.0022486138192096437,-0.005501237067995843,0.00999846470641513,0.007749850887205487,0.05,0.025,True,True
16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.00950169537229446,-0.048030405244399305,0.029027014499810388,0.03852870987210485,0.05,0.05,True,True
16384,2400.0,ensemble_mean_l1_bins_250,10,0.03354162389003368,0.03636994698017944,0.05597694509190776,0.00980349905586416,0.05,0.01,False,True
