matrix_stage,initialization_family,kernel,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,metric,n_total,n_valid,mean,sample_standard_deviation,standard_error,student_ci_low,student_ci_high,bootstrap_ci_low,bootstrap_ci_high,coefficient_of_variation
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,mass_weighted_radius_q99_um,10,10,234.64423828125,2.5885217237271965,0.8185624419803058,232.79252138992666,236.49595517257336,233.1747336959839,236.1971514892578,0.011031686704467613
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_500,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_1000,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_500,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_1000,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative,10,10,0.046451915375071776,0.002935486811267369,0.0009282824364989712,0.04435199461224586,0.048551836137897694,0.044625523713707684,0.04804700980734528,0.06319409625125352
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_250,10,10,0.033953344428067175,0.0030225421377127132,0.000955811747900649,0.03179114803626705,0.0361155408198673,0.03216010277554895,0.03569499303622303,0.08902045405618896
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_500,10,10,0.046451915375071776,0.002935486811267369,0.0009282824364989712,0.04435199461224586,0.048551836137897694,0.04459476346352276,0.04801368303355658,0.06319409625125352
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_1000,10,10,0.065311804638155,0.003692970992156481,0.0011678199668146295,0.06267001233536652,0.06795359694094348,0.06312836151727114,0.06742666007342552,0.0565436985337725
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,radius_moment_0_m3,10,10,883195.1910497876,3515.620002486797,1111.73665955051,880680.26800224,885710.1140973351,881127.6475947505,885278.7921441032,0.003980569683931413
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,radius_moment_3_um3_m3,10,10,238740390141.0681,83.04399620877837,26.26081740221274,238740390081.66202,238740390200.4742,238740390093.5074,238740390192.4184,3.4784225727246617e-10
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,radius_moment_6_um6_m3,10,10,1.2218356080250432e+18,1.5050515540524682e+16,4759390906781822.0,1.21106911779471e+18,1.2326020982553764e+18,1.2131952162931407e+18,1.2304844991912888e+18,0.012317954593623368
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_0_m3,10,10,-0.0010747900473735083,0.003976291407252269,0.0012574137487473336,-0.003919257565703231,0.0017696774709562149,-0.0034713241498103035,0.0012560770076993951,3.699598276862754
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_3_um3_m3,10,10,2.9729708593606574e-05,3.478525886386785e-10,1.100006470083834e-10,2.9729459754855032e-05,2.9729957432358116e-05,2.9729506881989164e-05,2.9729914924780942e-05,1.1700504481684857e-05
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_6_um6_m3,10,10,-0.0011176256019798103,0.012304187732205492,0.0038909257992071258,-0.00991951126857254,0.007684260064612919,-0.008141670635644192,0.006211138891500303,11.009221433733552
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,liquid_water_gm3,10,10,0.9982363476761329,3.4722880050685635e-10,1.0980338788098946e-10,0.9982363474277404,0.9982363479245254,0.9982363474779851,0.9982363478799497,3.4784227334057267e-10
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,relative_liquid_mass_drift,10,10,2.852941105579987e-10,3.478422457751199e-10,1.0999737630774605e-10,3.646275785442138e-11,5.34125463261576e-10,8.701779935504917e-11,4.93670204992913e-10,1.2192408917758066
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_cloud_threshold,10,10,0.9535999866265454,0.0004295680768002657,0.0001358413532786975,0.9532926921362218,0.9539072811168691,0.9533346650791206,0.9538360474237374,0.00045046988551237865
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_large_threshold,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_onset_threshold,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_weighted_radius_q99_um,10,10,319.39453125,2.57299735146916,0.8136532044223331,317.5539198255823,321.2351426744177,318.04507064819336,321.0500881958008,0.008055859132588576
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_500,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_1000,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_500,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_1000,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative,10,10,0.0461451976191498,0.0036285486193443238,0.001147447823778737,0.043549490305651514,0.048740904932648085,0.0441808267553942,0.0483694700199757,0.07863328811140495
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_250,10,10,0.032717471422289486,0.00257848449442849,0.0008153883913821772,0.030872934732261787,0.03456200811231718,0.031308761629984146,0.03429756086654202,0.07881062876612896
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_500,10,10,0.0461451976191498,0.0036285486193443238,0.001147447823778737,0.043549490305651514,0.048740904932648085,0.044161917722785854,0.04844842383652737,0.07863328811140495
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_1000,10,10,0.06526734481888619,0.0035425025750696047,0.0011202376754231567,0.06273319113739129,0.06780149850038109,0.06331326675689455,0.06745308928316929,0.05427679929220168
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_0_m3,10,10,563295.8445380143,2299.1587732822845,727.0578425930704,561651.1254316238,564940.5636444048,561997.9530189486,564710.9529837721,0.0040816185590148175
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_3_um3_m3,10,10,238740390133.42572,84.15841888423012,26.613228795269354,238740390073.2224,238740390193.62903,238740390084.0864,238740390182.33423,3.5251018412592936e-10
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_6_um6_m3,10,10,3.00015746731072e+18,3.1615094617225836e+16,9997570743216284.0,2.9775413910433715e+18,3.0227735435780685e+18,2.9825808336083354e+18,3.019562799842981e+18,0.010537811752116119
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_0_m3,10,10,-0.0008147141772684163,0.004078293206508597,0.0012896695498558603,-0.0037321493871175873,0.0021027210325807546,-0.0031109373595457025,0.0017208348561039265,5.005796290648026
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_3_um3_m3,10,10,2.9729676581391474e-05,3.52520672585162e-10,1.1147682476635894e-10,2.9729424403293843e-05,2.9729928759489105e-05,2.9729467480314465e-05,2.972987885833278e-05,1.185753473032442e-05
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_6_um6_m3,10,10,-0.0028070189177775593,0.010508231915175926,0.0033229947033229213,-0.010324155187840002,0.0047101173522848825,-0.00878249188564497,0.0036318947599675837,3.7435557874671384
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,liquid_water_gm3,10,10,0.9982363476441781,3.5188842152334456e-10,1.1127688942551864e-10,0.9982363473924523,0.998236347895904,0.9982363474357531,0.9982363478461215,3.525101268389952e-10
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,relative_liquid_mass_drift,10,10,2.532828613510674e-10,3.52510097512167e-10,1.1147348063465025e-10,1.1123286713463602e-12,5.054533940307884e-10,4.5663340053625715e-11,4.5613491622686904e-10,1.3917645103652072
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_cloud_threshold,10,10,0.9709830043088059,0.00031927124356292405,0.00010096243210532121,0.9707546114198453,0.9712113971977665,0.9707832715713489,0.9711568882337854,0.00032881239130462146
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_large_threshold,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_onset_threshold,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_weighted_radius_q99_um,10,10,431.7779846191406,3.340854635616466,1.056470998007992,429.38808118370827,434.167888054573,429.7502992248535,433.6845957946777,0.007737436262674071
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_500,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_1000,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_fixed10_high_resolution_screen_v2,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_250,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
