run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,n_superdroplet_records,number_concentration_cm3,liquid_water_gm3,relative_liquid_mass_drift,radius_moment_0_m3,radius_moment_3_um3_m3,radius_moment_6_um6_m3,max_radius_um,mass_fraction_r_ge_cloud_threshold,mass_fraction_r_ge_large_threshold,mass_fraction_r_ge_onset_threshold,mass_weighted_radius_q99_um,golovin_l1_relative,golovin_fixed_bin_l1_relative_bins_250,fixed_bin_mass_below_range_fraction_bins_250,fixed_bin_mass_above_range_fraction_bins_250,golovin_fixed_bin_l1_relative_bins_500,fixed_bin_mass_below_range_fraction_bins_500,fixed_bin_mass_above_range_fraction_bins_500,golovin_fixed_bin_l1_relative_bins_1000,fixed_bin_mass_below_range_fraction_bins_1000,fixed_bin_mass_above_range_fraction_bins_1000,golovin_fixed_bin_l1_relative,fixed_bin_mass_below_range_fraction,fixed_bin_mass_above_range_fraction,golovin_analytical_radius_moment_0_m3,golovin_relative_error_radius_moment_0_m3,golovin_analytical_radius_moment_3_um3_m3,golovin_relative_error_radius_moment_3_um3_m3,golovin_analytical_radius_moment_6_um6_m3,golovin_relative_error_radius_moment_6_um6_m3
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,300.00001192092896,262144,5.362022261677089,0.9982363473315513,-1.4359857747336946e-10,5362022.261677089,238740390058.6572,3.311310915460397e+16,125.73785400390625,0.63346945245467,0.0,0.0,87.58444213867188,0.01084806544731273,0.01942685109967449,0.0,0.0,0.0271424773108531,0.0,0.0,0.03969108952360997,0.0,0.0,0.0271424773108531,0.0,0.0,5348803.665523084,0.002471318257428079,238733292669.84543,2.9729363392849706e-05,3.3422009487832736e+16,-0.00924242252223717
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,600.0000238418579,262144,3.414287110824552,0.9982363472658364,-2.094295847854255e-10,3414287.110824552,238740390042.9407,8.160269489407579e+16,178.2574920654297,0.7913371678780419,0.0,0.0,123.50022888183594,0.012230179996821099,0.024550192262426766,0.0,0.0,0.03426068160045464,0.0,0.0,0.04832618515384154,0.0,0.0,0.03426068160045464,0.0,0.0,3410542.089022777,0.001098072301710884,238733292669.84543,2.9729297559955015e-05,8.220515356432454e+16,-0.007328721425930218
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,899.9999761581421,262144,2.175654029975226,0.9982363475319567,5.716094264585081e-11,2175654.029975226,238740390106.58658,2.0219569457990355e+17,251.02064514160156,0.8759527092437839,0.0,0.0,173.1913299560547,0.011915205568454929,0.02581629716488019,0.0,0.0,0.034554437946013525,0.0,0.0,0.04910950191440389,0.0,0.0,0.034554437946013525,0.0,0.0,2174654.2046287498,0.00045976291051164075,238733292669.84543,2.9729564158254007e-05,2.021926918134987e+17,1.4851013545147396e-05
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,1200.0000476837158,262144,1.3889493229005812,0.9982363479249914,4.508899920097065e-10,1388949.3229005812,238740390200.58563,4.9738280182324166e+17,331.5511779785156,0.9243935222821856,0.0,0.0,237.1047821044922,0.01252245210229636,0.0211263160136058,0.0,0.0,0.034222528266596795,0.0,0.0,0.047311855148394526,0.0,0.0,0.034222528266596795,0.0,0.0,1386618.2972187817,0.0016810867752683478,238733292669.84543,2.9729957899071735e-05,4.97315526712769e+17,0.0001352765133180167
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,1500.0,262144,0.8863206387601646,0.9982363468482804,-6.277233177698349e-10,886320.6387601646,238740389943.0771,1.232111978531659e+18,435.82537841796875,0.9531313635006984,0.0,0.0,320.07098388671875,0.016308274333203372,0.02419901777218885,0.0,0.0,0.033988854681897114,0.0,0.0,0.04730352237607113,0.0,0.0,0.033988854681897114,0.0,0.0,884145.4617925527,0.0024602026042206404,238733292669.84543,2.9728879253898555e-05,1.2232026906685448e+18,0.007283574448520014
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,1799.9999523162842,262144,0.5641031046113872,0.9982363475524919,7.773226506913034e-11,564103.1046113872,238740390111.49786,3.021441764140292e+18,620.3717651367188,0.9707511313394624,0.0,0.0,432.76776123046875,0.012799209763538636,0.02721579065001526,0.0,0.0,0.03354764114706909,0.0,0.0,0.0460683871256766,0.0,0.0,0.03354764114706909,0.0,0.0,563755.1438462138,0.0006172196723552847,238733292669.84543,2.972958473046461e-05,3.0086026719268946e+18,0.0042674602177277254
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,2099.9999046325684,262144,0.35928298169631834,0.9982363478006655,3.2634450697344164e-10,359282.9816963183,238740390170.85165,7.481658885702403e+18,823.0238647460938,0.9815841814951849,0.0,0.0,585.8984985351562,0.0127313507127023,0.02609460004416773,0.0,0.0,0.03412297164592935,0.0,0.0,0.049161076558446516,0.0,0.0,0.03412297164592935,0.0,0.0,359465.58111456485,-0.0005079746930995999,238733292669.84543,2.972983335025603e-05,7.39999192822117e+18,0.011036087373255343
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,2400.0000953674316,262144,0.22900155869169242,0.9982363485011155,1.0280318818445267e-09,229001.55869169242,238740390338.37274,1.839539997112468e+19,1024.8416748046875,0.988364285702999,7.6247211508181e-05,7.6247211508181e-05,788.7203369140625,0.015583317540815631,0.027781439165239587,0.0,0.0,0.03963421017446716,0.0,0.0,0.05094748290231845,0.0,0.0,0.03963421017446716,0.0,0.0,229204.92913507385,-0.0008872865175668654,238733292669.84543,2.973053505828105e-05,1.8201113831406539e+19,0.01067440935306374
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,2700.000047683716,262144,0.1461296054271618,0.9982363474015403,-7.348588404454404e-11,146129.6054271618,238740390075.39594,4.528736573630727e+19,1601.9097900390625,0.9926038352992883,0.019902746700266562,0.019902746700266562,1078.910400390625,0.01285027645735986,0.025577308747097082,0.0,0.0,0.034833206283825385,0.0,0.0,0.051951130727006085,0.0,0.0,0.034833206283825385,0.0,0.0,146147.28387886327,-0.00012096325865440516,238733292669.84543,2.972943350765256e-05,4.476765798748041e+19,0.011609000161951766
golovin_fixed10_high_resolution_screen_v2_N262144_dt0p1_m003,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,63,3,not_applicable,10991333251404158760,262144,0.1,300.0,3600.0,3000.0,262144,0.09318568382043123,0.9982363476185122,1.4386936086907554e-10,93185.68382043122,238740390127.28738,1.1152157728077188e+20,1936.234130859375,0.9952949322733622,0.1406626025109456,0.1406626025109456,1469.320068359375,0.0125394535828948,0.02906935783897447,0.0,0.0,0.037611105778842004,0.0,0.0,0.057454795253938706,0.0,0.0,0.037611105778842004,0.0,0.0,93187.47491936282,-1.9220382708629025e-05,238733292669.84543,2.9729650869336766e-05,1.1011101959187887e+20,0.012810322655454343
