ensemble_size,log_radius_bins,max_superdroplets,time_s,metric,estimate,95ci_low,95ci_high,analytical_margin,analytical_validity_pass,maximum_absolute_liquid_mass_drift,conservation_pass,maximum_out_of_range_mass_fraction,range_coverage_pass
60,500,16384,3600.0,ensemble_mean_l1,0.026471115275496285,0.03120165131528361,0.04176435063005239,0.05,True,4.3648165082288415e-09,True,0.0,True
60,500,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.001233730769103227,-0.0025688124515672157,0.00503627398977367,0.05,True,4.3648165082288415e-09,True,0.0,True
60,500,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.007246517391309029,-0.011336890148842555,0.02582992493146061,0.05,True,4.3648165082288415e-09,True,0.0,True
60,500,32768,600.0,ensemble_mean_l1,0.011618154438270708,0.014151112764295681,0.01938338509531892,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.00127196668114156,-0.0006012626505493954,0.0031451960128325157,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00161327161021488,-0.00662510054770677,0.00339855732727701,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1200.0,ensemble_mean_l1,0.013095067433889353,0.015310929380315088,0.020702497976211792,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1200.0,golovin_relative_error_radius_moment_0_m3,0.0010933157222703881,-0.0012015033161127107,0.003388134760653487,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0015398865870567546,-0.008855764588578837,0.005775991414465329,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1800.0,ensemble_mean_l1,0.01402906162926328,0.01639755121306497,0.02115075306997663,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.001507440115043185,-0.0008718243234263699,0.0038867045535127395,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0017575764535436244,-0.011505276603650022,0.007990123696562773,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,2400.0,ensemble_mean_l1,0.013285364923726149,0.016008241366775262,0.021362235312367982,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0017245140873109763,-0.0007900483739901071,0.00423907654861206,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006704257972288143,-0.01721050698540508,0.0038019910408287937,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3000.0,ensemble_mean_l1,0.014921093267332854,0.018204486355362832,0.024829316643360733,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.0015510871144314006,-0.0008840587585533404,0.003986232987416141,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.011527533909663846,-0.024642660270043946,0.0015875924507162548,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3600.0,ensemble_mean_l1,0.01987914508200903,0.02293442989691499,0.030794902412708526,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.0011528015976281355,-0.0013161553849339288,0.0036217585801902,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.011039623968247252,-0.028090625433497416,0.006011377497002913,0.05,True,3.442459872715631e-09,True,0.0,True
60,500,65536,600.0,ensemble_mean_l1,0.008315278869523823,0.009913075009749582,0.013794454154624112,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003073149654494104,-0.0013816782049766855,0.0007670482740778646,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003204579054287691,-0.007032879042295957,0.0006237209337205756,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1200.0,ensemble_mean_l1,0.008844250065525397,0.010600118439705306,0.014048807362387816,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00012602858071302975,-0.0015377282963466587,0.0012856711349205992,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0051380497084184485,-0.010485803938813328,0.0002097045219764315,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1800.0,ensemble_mean_l1,0.011455162308425198,0.012640486575712592,0.01592549966434555,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005900125234390985,-0.002085498968663102,0.0009054739217849051,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00653418387421202,-0.012370445542775756,-0.0006979222056482859,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,2400.0,ensemble_mean_l1,0.011184939962752686,0.01263980571831804,0.01635177460087519,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000745672799492845,-0.002505556997808759,0.0010142113988230689,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006901514140327554,-0.014636743585586002,0.0008337153049308935,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3000.0,ensemble_mean_l1,0.011707737921822002,0.013338694131430788,0.018201275805210602,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0007188941917639802,-0.002562725856722668,0.0011249374731947077,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004898841039207874,-0.014232716347220646,0.004435034268804898,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3600.0,ensemble_mean_l1,0.013253129742344497,0.015628689110845778,0.020871028657685798,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0008962174258742258,-0.002764006126835767,0.0009715712750873152,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004177020168322367,-0.015244499338316956,0.006890459001672222,0.05,True,2.8018440900723363e-09,True,0.0,True
60,500,131072,600.0,ensemble_mean_l1,0.005409802659599748,0.0067780903087550515,0.009172549514466551,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0006687205642848563,-0.0015856930720042524,0.0002482519434345399,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0010802279297083643,-0.003622498855285201,0.0014620429958684723,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1200.0,ensemble_mean_l1,0.006065312526733922,0.0072622464820459335,0.010016101292169129,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0010257817516953704,-0.0023393989821082735,0.000287835478717533,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00048573321333870897,-0.0037481905303527923,0.00471965695703021,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1800.0,ensemble_mean_l1,0.010180411570186083,0.010695427019771454,0.013207133696135215,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0012249545695620571,-0.0026624300745826833,0.000212520935458569,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0003099532608837626,-0.004641278318106812,0.004021371796339287,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,2400.0,ensemble_mean_l1,0.00795349635506417,0.009094207965572216,0.011600914831946188,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0013933302382331666,-0.0028725324156222056,8.587193915587238e-05,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0008720085126411129,-0.004428536084568321,0.006172553109850548,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3000.0,ensemble_mean_l1,0.007712058395787535,0.009391745673173739,0.01243715004715064,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0014219990788193174,-0.002939505250400479,9.55070927618441e-05,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0015326708501756103,-0.00469722914863436,0.0077625708489855805,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3600.0,ensemble_mean_l1,0.00987184945513563,0.011473484661785603,0.01516493494150472,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0014430473762184425,-0.0029968447549411515,0.00011075000250426628,0.05,True,1.7845400712701576e-09,True,0.0,True
60,500,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.002637322366050959,-0.004916427055403797,0.010191071787505715,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,16384,600.0,ensemble_mean_l1,0.013996165912941953,0.01707324410563275,0.023065791793257833,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,600.0,golovin_relative_error_radius_moment_0_m3,7.920883968840914e-05,-0.0021640943495122482,0.002322512028889066,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.005245413189520284,-0.000980269694341636,0.011471096073382203,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1200.0,ensemble_mean_l1,0.01332392273660793,0.016924486558040096,0.02298512239255645,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1200.0,golovin_relative_error_radius_moment_0_m3,0.0018936166857684747,-0.0007623752342563155,0.004549608605793265,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014635700762343413,-0.007105393082052051,0.010032533234520732,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1800.0,ensemble_mean_l1,0.017846575570254,0.02033253217489681,0.026107709074669014,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1800.0,golovin_relative_error_radius_moment_0_m3,0.00261029200591644,-0.00042153949941038096,0.00564212351124326,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0018581374912274393,-0.01205770483840786,0.00834142985595298,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,2400.0,ensemble_mean_l1,0.01664073736140169,0.019965637641811165,0.02619461154636197,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,2400.0,golovin_relative_error_radius_moment_0_m3,0.0010813505479903799,-0.002069877783939732,0.004232578879920492,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.003045721554381277,-0.008043855704165359,0.014135298812927912,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3000.0,ensemble_mean_l1,0.020719731736884836,0.02428959358252579,0.03205266161912664,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3000.0,golovin_relative_error_radius_moment_0_m3,0.0011047504013067338,-0.0021374965312877547,0.004346997333901223,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0016583611455679146,-0.01203142987826336,0.015348152169399188,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3600.0,ensemble_mean_l1,0.021956238210383075,0.026847769740643703,0.03570594690449232,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.0009260262634648339,-0.0023317348564531387,0.004183787383382806,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.010303264313007912,-0.007129579867042596,0.027736108493058423,0.05,True,4.3648165082288415e-09,True,0.0,True
80,500,32768,600.0,ensemble_mean_l1,0.010128357663277916,0.012247892999301168,0.016479772151987353,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.0014699674349003503,-0.00022190096970759062,0.003161835839508291,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0006820055715212895,-0.005043505657451202,0.003679494514408623,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1200.0,ensemble_mean_l1,0.010779519362130788,0.012901262348263404,0.0172408286986514,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1200.0,golovin_relative_error_radius_moment_0_m3,0.0005769341536542557,-0.0015295820673473688,0.0026834503746558805,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00035676289099039057,-0.005846227656147473,0.006559753438128255,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1800.0,ensemble_mean_l1,0.01209544340367446,0.014402262003211817,0.018467302431308376,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0011185569629749107,-0.001178542691598417,0.0034156566175482387,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014826278605643826,-0.007057729304311609,0.010022985025440374,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,2400.0,ensemble_mean_l1,0.011768730510380188,0.014273746921188322,0.018582470354589938,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0010873111184731513,-0.0013309647339169093,0.0035055869708632116,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.000980492347139783,-0.010392361039642401,0.008431376345362835,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3000.0,ensemble_mean_l1,0.013338337308167069,0.016160594360430196,0.02146049312554306,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.0007439475761341297,-0.001665408842423523,0.003153303994691782,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003908999611298945,-0.015430927151201274,0.007612927928603384,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3600.0,ensemble_mean_l1,0.015401656184357649,0.018499810967410487,0.02540942990252777,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.000592270674812713,-0.001852511189533492,0.0030370525391589178,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00559325354935942,-0.020491627150424907,0.009305120051706067,0.05,True,3.442459872715631e-09,True,0.0,True
80,500,65536,600.0,ensemble_mean_l1,0.006454271558132132,0.008199174857753804,0.011305008325135178,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0005293401247998292,-0.001466363940037069,0.00040768369043741074,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029134331538023723,-0.006128272778585039,0.000301406470980294,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1200.0,ensemble_mean_l1,0.007578152414909739,0.009228562240691907,0.012173794743107423,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0001474540357575202,-0.0014895251834051257,0.0011946171118900853,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0034023822993637875,-0.007909854464433468,0.001105089865705893,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1800.0,ensemble_mean_l1,0.01066980942340354,0.011644360401452242,0.01452854086239725,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0007306855920555424,-0.002151659067922123,0.0006902878838110384,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0036182566849304472,-0.008659463472515434,0.00142295010265454,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,2400.0,ensemble_mean_l1,0.00962733027527705,0.010916508937160615,0.014053287514336352,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0009883480637174035,-0.002560646480445643,0.0005839503530108362,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005243534786473693,-0.011622924150471683,0.001135854577524297,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3000.0,ensemble_mean_l1,0.009123707843057603,0.011037528807643476,0.014956924472897842,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001115074388202096,-0.002749804840050692,0.0005196560636465,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004802201611894269,-0.012629623600798286,0.0030252203770097484,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3600.0,ensemble_mean_l1,0.010445352261212277,0.013179940701994328,0.017404022436565445,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0013930295977548648,-0.0030655129820884534,0.00027945378657872385,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005388367181719593,-0.014817427760191005,0.0040406933967518195,0.05,True,2.89621149285324e-09,True,0.0,True
80,500,131072,600.0,ensemble_mean_l1,0.004668191660158407,0.005831448969730682,0.007899130396237717,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.00019225215018226494,-0.0010407892975448426,0.0006562849971803127,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0006851764275954797,-0.002946329428913346,0.0015759765737223864,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1200.0,ensemble_mean_l1,0.005277126291022572,0.0064357375463527725,0.00869359246347578,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.000658806446627258,-0.0017883408144486125,0.0004707279211940965,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0001079295090158694,-0.003765749810146643,0.003549890792114904,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1800.0,ensemble_mean_l1,0.009476962713521867,0.010064948651566036,0.012078021327058278,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.000956986963131351,-0.0021827062713230404,0.0002687323450603385,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009651329443954026,-0.004738093319740023,0.0028078274309492183,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,2400.0,ensemble_mean_l1,0.007775755049900672,0.008608637686036416,0.010645191591157234,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0011306514510927997,-0.002386546655394669,0.00012524375320906926,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0006516842844744866,-0.0052627647192648105,0.003959396150315837,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3000.0,ensemble_mean_l1,0.006626132802522743,0.008249084567416895,0.010664244896409067,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001148201699313478,-0.002431742335238675,0.0001353389366117192,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0009291513767899301,-0.004395650269455534,0.006253953023035395,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3600.0,ensemble_mean_l1,0.008101521031838872,0.009534136305922177,0.012686010303122237,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0011919073519351467,-0.002511321833174155,0.00012750712930386168,0.05,True,1.7845400712701576e-09,True,0.0,True
80,500,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0023312185688093997,-0.004381275569469758,0.009043712707088557,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,16384,600.0,ensemble_mean_l1,0.012978005772051575,0.015705863805201323,0.021067909203884717,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,-0.0027834403358969646,0.0011897994711835074,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,0.0009744712959190794,0.011480589178564177,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1200.0,ensemble_mean_l1,0.012409113380922578,0.01571993417948083,0.021001328039854765,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,-0.0024268142134109623,0.0024283378001496163,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,-0.0030122669228366053,0.011999402602918565,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1800.0,ensemble_mean_l1,0.017018045603016944,0.019296275169006793,0.024404786964103083,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,-0.0021858074911979973,0.0032016511610942675,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.006775662672138005,0.011041029883983209,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,2400.0,ensemble_mean_l1,0.015674728003110327,0.01850154844104342,0.023879074601627914,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,-0.003570299155719499,0.00203566125399008,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.005940219005652699,0.013210156260442087,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3000.0,ensemble_mean_l1,0.018262908252486405,0.021900620554901433,0.02862248243636357,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,-0.003503858437726529,0.0022414477047542633,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.011804027612567939,0.012537980311465111,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3600.0,ensemble_mean_l1,0.019371566829203414,0.023980220193118622,0.0314953381607436,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,-0.0036393961713021557,0.002148220472497155,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.006345271979083774,0.024096612270973462,0.05,True,5.115212031725491e-09,True,0.0,True
100,500,32768,600.0,ensemble_mean_l1,0.009294376486825308,0.011226411561410942,0.01506661475163025,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0006606809617317563,0.0024340102113733207,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.00432244541645133,0.00318917971356828,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1200.0,ensemble_mean_l1,0.00892131888779304,0.011144834468833771,0.014896320486894736,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.001804032307952838,0.0019901070404884486,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.00501709285898379,0.005729884873116479,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1800.0,ensemble_mean_l1,0.011259961927033418,0.013266010695044659,0.01664964921748597,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0014747528265831615,0.0027087826627763614,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.008325221664384574,0.006326381888653572,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,2400.0,ensemble_mean_l1,0.010739886022101542,0.012899839697654777,0.01673227739096058,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.001628604588396898,0.002755078943991407,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.01114605086551157,0.0051573807236367925,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,3000.0,ensemble_mean_l1,0.012472006807493243,0.014895061592579686,0.019718357536196607,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001948127692681369,0.002426348064929169,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.01680722450336182,0.0032507239055853754,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,3600.0,ensemble_mean_l1,0.014248486720068669,0.01687989246377684,0.02263339000938162,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.002104268541491927,0.002379821421717023,0.05,True,4.236407669111486e-09,True,0.0,True
