run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,n_superdroplet_records,number_concentration_cm3,liquid_water_gm3,relative_liquid_mass_drift,radius_moment_0_m3,radius_moment_3_um3_m3,radius_moment_6_um6_m3,max_radius_um,mass_fraction_r_ge_cloud_threshold,mass_fraction_r_ge_large_threshold,mass_fraction_r_ge_onset_threshold,mass_weighted_radius_q99_um,golovin_l1_relative,golovin_fixed_bin_l1_relative_bins_250,fixed_bin_mass_below_range_fraction_bins_250,fixed_bin_mass_above_range_fraction_bins_250,golovin_fixed_bin_l1_relative_bins_500,fixed_bin_mass_below_range_fraction_bins_500,fixed_bin_mass_above_range_fraction_bins_500,golovin_fixed_bin_l1_relative_bins_1000,fixed_bin_mass_below_range_fraction_bins_1000,fixed_bin_mass_above_range_fraction_bins_1000,golovin_fixed_bin_l1_relative,fixed_bin_mass_below_range_fraction,fixed_bin_mass_above_range_fraction,golovin_analytical_radius_moment_0_m3,golovin_relative_error_radius_moment_0_m3,golovin_analytical_radius_moment_3_um3_m3,golovin_relative_error_radius_moment_3_um3_m3,golovin_analytical_radius_moment_6_um6_m3,golovin_relative_error_radius_moment_6_um6_m3
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,0.0,8192,8.388608,0.9982363455248487,0.0,8388608.0,238740389626.5623,1.3588185952531384e+16,74.98017120361328,0.34305567999300346,0.0,0.0,57.36815643310547,0.08101816878204016,0.007129152189405098,0.0,0.0,0.013490960478452555,0.0,0.0,0.016663818807210712,0.0,0.0,0.013490960478452555,0.0,0.0,8388608.0,0.0,238733292669.84543,2.9727553444658383e-05,1.3588329560514944e+16,-1.0568479585360002e-05
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,300.00001192092896,8192,5.3670622970167585,0.9982363459682229,4.441573775437746e-10,5367062.2970167585,238740389732.6006,3.2261685239661084e+16,125.94799041748047,0.638664003543567,0.0,0.0,83.69373321533203,0.0362033024560742,0.1221041663107211,0.0,0.0,0.16401650117437533,0.0,0.0,0.2259903411009487,0.0,0.0,0.16401650117437533,0.0,0.0,5348803.665523084,0.003413591643186331,238733292669.84543,2.972799761513656e-05,3.3422009487832736e+16,-0.034717369360871886
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,600.0000238418579,8192,3.418448165143261,0.9982363443235102,-1.2034611085454117e-09,3418448.165143261,238740389339.2475,7.864836732072235e+16,142.6230926513672,0.7900361891643776,0.0,0.0,119.52906036376953,0.023533307528140937,0.11952089422362361,0.0,0.0,0.16772031718514874,0.0,0.0,0.2486096540262384,0.0,0.0,0.16772031718514874,0.0,0.0,3410542.089022777,0.0023181288821887414,238733292669.84543,2.9726349947800657e-05,8.220515356432454e+16,-0.04326719298467152
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,899.9999761581421,8192,2.188892689632509,0.9982363473065202,1.7848191813385483e-09,2188892.689632509,238740390052.67072,1.991355056872842e+17,216.85064697265625,0.8757246688549511,0.0,0.0,180.2490692138672,0.030226730872996477,0.14340777480161387,0.0,0.0,0.1800057590573588,0.0,0.0,0.2543105094980505,0.0,0.0,0.1800057590573588,0.0,0.0,2174654.2046287498,0.0065474708454578145,238733292669.84543,2.9729338316908382e-05,2.021926918134987e+17,-0.015120161360898332
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,1200.0000476837158,8192,1.3890534434783601,0.9982363480838188,2.563491197093981e-09,1389053.44347836,238740390238.57114,4.847128894234029e+17,343.6768493652344,0.9252709463354393,0.0,0.0,247.2527618408203,0.04215055576126634,0.10525047920757004,0.0,0.0,0.1843585768206593,0.0,0.0,0.2481605556851238,0.0,0.0,0.1843585768206593,0.0,0.0,1386618.2972187817,0.0017561763496578564,238733292669.84543,2.9730117011794732e-05,4.97315526712769e+17,-0.02534133083008483
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,1500.0,8192,0.8786894766826585,0.9982363481703359,2.650161201600554e-09,878689.4766826585,238740390259.2628,1.1969860873995592e+18,450.06195068359375,0.9542217814568213,0.0,0.0,321.8314514160156,0.056495437031376876,0.11905983081883911,0.0,0.0,0.19363912660792343,0.0,0.0,0.24967825725039755,0.0,0.0,0.19363912660792343,0.0,0.0,884145.4617925527,-0.006170913436384651,238733292669.84543,2.9730203684463774e-05,1.2232026906685448e+18,-0.02143275474210804
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,1799.9999523162842,8192,0.5598257609585037,0.9982363471129844,1.590941600682072e-09,559825.7609585037,238740390006.38428,2.996826071232148e+18,563.7134399414062,0.9712517565157324,0.0,0.0,437.39190673828125,0.08307803401170627,0.15564691514540122,0.0,0.0,0.19677848594469283,0.0,0.0,0.2795537602306474,0.0,0.0,0.19677848594469283,0.0,0.0,563755.1438462138,-0.006970016913552146,238733292669.84543,2.972914443333252e-05,3.0086026719268946e+18,-0.003914309059362853
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,2099.9999046325684,8192,0.35444913967444797,0.9982363471918513,1.6699477356496573e-09,354449.13967444794,238740390025.24622,7.311098177268702e+18,690.1653442382812,0.982195118905988,0.0,0.0,603.305908203125,0.062043307974038044,0.1360597792865951,0.0,0.0,0.18768680647531427,0.0,0.0,0.27622551508781096,0.0,0.0,0.18768680647531427,0.0,0.0,359465.58111456485,-0.013955276120074855,238733292669.84543,2.972922344190998e-05,7.39999192822117e+18,-0.012012682150835285
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,2400.0000953674316,8192,0.2259818580655638,0.9982363470494419,1.5272867415205837e-09,225981.8580655638,238740389991.1873,1.8634052296806253e+19,966.6005859375,0.9887473186694177,0.0,0.0,883.0226440429688,0.08241698381578452,0.13828694499568916,0.0,0.0,0.20054391905558247,0.0,0.0,0.28093351398406013,0.0,0.0,0.20054391905558247,0.0,0.0,229204.92913507385,-0.014061962287079122,238733292669.84543,2.9729080776697003e-05,1.8201113831406539e+19,0.023786372054476423
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,2700.000047683716,8192,0.14468766668682617,0.9982363484780594,2.958428391153234e-09,144687.66668682618,238740390332.8586,4.798088721422252e+19,1282.84375,0.9927681479313677,0.037438886514639697,0.037438886514639697,1228.2318115234375,0.09494969049231737,0.15416092553946384,0.0,0.0,0.21765911897624504,0.0,0.0,0.2894890776386983,0.0,0.0,0.21765911897624504,0.0,0.0,146147.28387886327,-0.009987302899497674,238733292669.84543,2.97305119609792e-05,4.476765798748041e+19,0.07177568296381964
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,3000.0,8192,0.09194255931299357,0.9982363459130168,3.888538380181217e-10,91942.55931299357,238740389719.3974,1.172166509275163e+20,1618.4676513671875,0.9954170990660782,0.1497360930714263,0.1497360930714263,1514.0758056640625,0.09913604415994785,0.16323742393126878,0.0,0.0,0.2332839694558325,0.0,0.0,0.3275110023960112,0.0,0.0,0.2332839694558325,0.0,0.0,93187.47491936282,-0.013359258928804518,238733292669.84543,2.972794231004272e-05,1.1011101959187887e+20,0.06453151884320119
