run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_resolution_convergence_v1_N001024_dt0p1_m019,golovin,golovin_controlled_resolution_convergence_v1,controlled,39,19,not_applicable,18220675936036869768,1024,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.3053096159509892e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,40,0,not_applicable,10478383125753211296,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.871270358781544e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,41,1,not_applicable,13690490968258629595,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.598444984324715e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m002,golovin,golovin_controlled_resolution_convergence_v1,controlled,42,2,not_applicable,4972793370574595309,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.50402251448179e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m003,golovin,golovin_controlled_resolution_convergence_v1,controlled,43,3,not_applicable,6605298338730085758,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.039312466261549e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m004,golovin,golovin_controlled_resolution_convergence_v1,controlled,44,4,not_applicable,6230596935681438032,2048,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,8.851020805167309e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m005,golovin,golovin_controlled_resolution_convergence_v1,controlled,45,5,not_applicable,15809982046271788721,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.350556442351717e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m006,golovin,golovin_controlled_resolution_convergence_v1,controlled,46,6,not_applicable,12186482780547008196,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0729727106806308e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m007,golovin,golovin_controlled_resolution_convergence_v1,controlled,47,7,not_applicable,2262484997776534367,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0630071711759115e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m008,golovin,golovin_controlled_resolution_convergence_v1,controlled,48,8,not_applicable,3046352004111080470,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.272848545625266e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m009,golovin,golovin_controlled_resolution_convergence_v1,controlled,49,9,not_applicable,6411894206303646123,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.267543233879792e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m010,golovin,golovin_controlled_resolution_convergence_v1,controlled,50,10,not_applicable,13870507787136048422,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.885167464469987e-09,1000.0,0.99
