matrix_stage,initialization_family,kernel,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,metric,n_total,n_valid,mean,sample_standard_deviation,standard_error,student_ci_low,student_ci_high,bootstrap_ci_low,bootstrap_ci_high,coefficient_of_variation
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,0.0,fixed_bin_mass_above_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,0.0,fixed_bin_mass_above_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_fixed_bin_l1_relative,20,20,0.49503996169433667,0.030432749393934044,0.006804969638705204,0.48079699655100844,0.5092829268376649,0.48193667967651455,0.507897943806617,0.061475338859057205
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_fixed_bin_l1_relative_bins_250,20,20,0.3615462001931464,0.0325105959502448,0.007269590253377675,0.34633077292713477,0.3767616274591581,0.3481612391452666,0.37589240617417724,0.08992100022867584
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_fixed_bin_l1_relative_bins_500,20,20,0.49503996169433667,0.030432749393934044,0.006804969638705204,0.48079699655100844,0.5092829268376649,0.4822098480490388,0.5079935443626384,0.061475338859057205
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_fixed_bin_l1_relative_bins_1000,20,20,0.6876705310019359,0.030017435898118918,0.0067121027178436345,0.6736219385578297,0.701719123446042,0.6750344283405079,0.7005337400181019,0.043650897551744026
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,radius_moment_0_m3,20,20,1359292.7997679247,72479.9002583198,16206.998398000764,1325371.1622711523,1393214.4372646972,1329002.693549978,1390890.7345416357,0.05332177163793884
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,radius_moment_3_um3_m3,20,20,238740390085.2066,1054.8042015515368,235.86138976216253,238740389591.54303,238740390578.87018,238740389627.18967,238740390519.71744,4.418205906319733e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,radius_moment_6_um6_m3,20,20,4.91358539561744e+17,7.0491565757825016e+16,1.576239328748932e+16,4.583674712559848e+17,5.243496078675032e+17,4.607066661459626e+17,5.1990072228305536e+17,0.14346258400372638
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_relative_error_radius_moment_0_m3,20,20,-0.01970657498582354,0.05227098214677883,0.011688146933087536,-0.044170147668234454,0.004756997696587377,-0.04141545755889373,0.0028948022159882986,2.652464072746349
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_relative_error_radius_moment_3_um3_m3,20,20,2.9729474602402384e-05,4.418337270122957e-09,9.879702483515783e-10,2.9727406756907546e-05,2.9731542447897222e-05,2.972753681128981e-05,2.973128830411481e-05,0.00014861807446021663
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,golovin_relative_error_radius_moment_6_um6_m3,20,20,-0.011978285074669932,0.14174414827498105,0.03169495509556672,-0.07831658849308226,0.054360018343742406,-0.07514552215297002,0.04708528016899948,11.833425852814486
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,liquid_water_gm3,20,20,0.9982363474425615,4.4104136836705976e-09,9.86198480558271e-10,0.9982363453784243,0.9982363495066987,0.9982363455435423,0.9982363493045918,4.418205863741475e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,relative_liquid_mass_drift,20,20,-1.138279293044775e-09,4.418205862589679e-09,9.879408647338617e-10,-3.206063287265693e-09,9.295047011761427e-10,-3.111422703649946e-09,7.162693919926506e-10,3.881477849580705
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,mass_fraction_r_ge_cloud_threshold,20,20,0.9257869382778738,0.007100405671822013,0.0015876989750019082,0.9224638461320355,0.9291100304237122,0.9228095115408135,0.9287918623884083,0.007669589382012684
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,mass_fraction_r_ge_large_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,mass_fraction_r_ge_onset_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,mass_weighted_radius_q99_um,20,20,230.76900329589844,21.72961184904217,4.8588889219143185,220.5992319046337,240.93877468716317,221.8981690979004,240.23132190704348,0.09416174416275419
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_below_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1200.0000476837158,fixed_bin_mass_above_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative,20,20,0.5035086434082359,0.02256968812430115,0.005046735687690709,0.4929457042176584,0.5140715825988134,0.4938792586032186,0.513063350662707,0.04482482757699563
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_250,20,20,0.3581935188440535,0.023358630721391518,0.0052231486154346385,0.3472613431521993,0.36912569453590766,0.34880200613044327,0.3688505392826664,0.06521232097323668
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_500,20,20,0.5035086434082359,0.02256968812430115,0.005046735687690709,0.4929457042176584,0.5140715825988134,0.49385658543073135,0.5130972138845482,0.04482482757699563
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_fixed_bin_l1_relative_bins_1000,20,20,0.7025963437874069,0.027923930943835974,0.0062439807789427095,0.6895275418218166,0.7156651457529971,0.6905094853526986,0.7144779926220981,0.03974391724458683
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,radius_moment_0_m3,20,20,868481.759386862,50641.864739229684,11323.865206426723,844780.6371209336,892182.8816527905,847555.6307920299,891125.4835092911,0.05831079834651018
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,radius_moment_3_um3_m3,20,20,238740389771.48077,900.7599475919822,201.416047422482,238740389349.91214,238740390193.0494,238740389366.26947,238740390140.28247,3.77296840494471e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,radius_moment_6_um6_m3,20,20,1.2166747246964342e+18,2.2107753089621747e+17,4.9434438738175224e+16,1.1132072553012595e+18,1.3201421940916088e+18,1.1230514808746665e+18,1.313408990623238e+18,0.1817063561925948
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_0_m3,20,20,-0.017716205175032307,0.05727775227908347,0.012807694769442414,-0.04452301840899475,0.009090608058930142,-0.04188402083128607,0.008140964250919563,3.233071174847636
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_3_um3_m3,20,20,2.972816047543958e-05,3.773080566263546e-09,8.436864630748689e-10,2.9726394619377987e-05,2.9729926331501176e-05,2.972651776431079e-05,2.972972566604559e-05,0.00012691940927124436
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,golovin_relative_error_radius_moment_6_um6_m3,20,20,-0.005336781893884446,0.18073662900086246,0.040413938847008835,-0.08992412803406033,0.07925056424629143,-0.08028371395571063,0.0717961546961116,33.86621986706505
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,liquid_water_gm3,20,20,0.998236346130791,3.7663141934181525e-09,8.42173456110528e-10,0.9982363443681017,0.9982363478934804,0.9982363444487151,0.9982363476550784,3.772968403741815e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,relative_liquid_mass_drift,20,20,-2.452367081628992e-09,3.7729683994138854e-09,8.436613818048025e-10,-4.218170647521796e-09,-6.865635157361883e-10,-4.131883356156551e-09,-9.008205287264206e-10,1.538500670506342
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_cloud_threshold,20,20,0.953978466477607,0.0043224067629877285,0.0009665195348445382,0.9519555178421218,0.9560014151130921,0.9521098603140966,0.9558011736299702,0.004530926970445606
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_large_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_onset_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,mass_weighted_radius_q99_um,20,20,308.6379104614258,29.5385204491781,6.605013967912985,294.8134573468811,322.4623635759705,296.3414084625244,321.75486709594725,0.09570606671428293
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative,20,20,0.49834783594662585,0.0407024345970463,0.009101341060873477,0.4792985101788436,0.5173971617144081,0.48163061162107607,0.5157620803559495,0.08167474936402777
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_250,20,20,0.36334525961331265,0.03133207153262057,0.007006064182282561,0.34868139875306675,0.37800912047355856,0.3498004560325863,0.376733598281736,0.08623222872362633
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_500,20,20,0.49834783594662585,0.0407024345970463,0.009101341060873477,0.4792985101788436,0.5173971617144081,0.48161889125402596,0.5162713406271684,0.08167474936402777
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_1000,20,20,0.6922796513867625,0.037350027945591995,0.008351720144786051,0.6747993002280389,0.7097600025454861,0.676811976786639,0.7083799613233461,0.05395222562265563
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,radius_moment_0_m3,20,20,552483.8009809769,30864.616191490182,6901.537990361271,538038.715954738,566928.8860072158,539970.2696913041,565964.0931479705,0.055865196656784716
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,radius_moment_3_um3_m3,20,20,238740390007.26254,780.6528722741898,174.5592889235549,238740389641.90576,238740390372.61932,238740389666.0533,238740390337.60593,3.2698818672887403e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,radius_moment_6_um6_m3,20,20,3.0392475216903434e+18,6.400216271672462e+17,1.4311318654159886e+17,2.7397081797557535e+18,3.3387868636249334e+18,2.7733581282867994e+18,3.3180660888390216e+18,0.2105855553388045
